Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/21/021/6/201132,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,201132,Изменить длину данных Длина 11 битов,,,,Operational
bufr4/3/21/021/7/202130,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,202130,Изменить масштаб Масштаб: –6,,,,Operational
bufr4/3/21/021/8/002121,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,002121,Средняя частота,,,,Operational
bufr4/3/21/021/9/202000,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/021/10/201000,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/021/11/201133,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,201133,Изменить длину данных Длина 11 битов,,,,Operational
bufr4/3/21/021/12/202129,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,202129,Изменить масштаб Масштаб: 0,,,,Operational
bufr4/3/21/021/13/025001,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,025001,Длительность строб-импульса,,,,Operational
bufr4/3/21/021/14/202000,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/021/15/201000,21,Последовательности радиолокационных сводок,321021,Тип используемого измерительного оборудования,,201000,Изменить длину данных Отмена,(продолж.),,,Operational
bufr4/3/21/022/1/007007,21,Последовательности радиолокационных сводок,321022,Высота,,007007,Высота,,,,Operational
bufr4/3/21/022/2/204001,21,Последовательности радиолокационных сводок,321022,Высота,,204001,Длина 1 бит Добавить ассоциированное поле,,,,Operational
bufr4/3/21/022/3/031021,21,Последовательности радиолокационных сводок,321022,Высота,,031021,Значимость ассоциированного поля,,,,Operational
bufr4/3/21/022/4/011001,21,Последовательности радиолокационных сводок,321022,Высота,,011001,Направление ветра,,,,Operational
bufr4/3/21/022/5/204000,21,Последовательности радиолокационных сводок,321022,Высота,,204000,Отмена Добавить ассоциированное поле,,,,Operational
bufr4/3/21/022/6/011002,21,Последовательности радиолокационных сводок,321022,Высота,,011002,Скорость ветра,,,,Operational
bufr4/3/21/022/7/204001,21,Последовательности радиолокационных сводок,321022,Высота,,204001,Длина 1 бит Добавить ассоциированное поле,,,,Operational
bufr4/3/21/022/8/031021,21,Последовательности радиолокационных сводок,321022,Высота,,031021,Значимость ассоциированного поля,,,,Operational
bufr4/3/21/022/9/011006,21,Последовательности радиолокационных сводок,321022,Высота,,011006,Компонента w,,,,Operational
bufr4/3/21/022/10/204000,21,Последовательности радиолокационных сводок,321022,Высота,,204000,Отмена Добавить ассоциированное поле,,,,Operational
bufr4/3/21/022/11/021030,21,Последовательности радиолокационных сводок,321022,Высота,,021030,Соотношение сигнал/шум (Профилометр ветра: параметры ветра по необработанным данным),,,,Operational
bufr4/3/21/023/1/007007,21,Последовательности радиолокационных сводок,321023,Высота,,007007,Высота,,,,Operational
bufr4/3/21/023/2/021091,21,Последовательности радиолокационных сводок,321023,Высота,,021091,0-й момент доплеровского спектра сигнала радиолокатора,,,,Operational
bufr4/3/21/023/3/021030,21,Последовательности радиолокационных сводок,321023,Высота,,021030,Соотношение сигнал/шум,,,,Operational
bufr4/3/21/023/4/202129,21,Последовательности радиолокационных сводок,321023,Высота,,202129,Масштаб: 2 Изменить масштаб,,,,Operational
bufr4/3/21/023/5/021014,21,Последовательности радиолокационных сводок,321023,Высота,,021014,Средняя доплеровская скорость (радиальная),,,,Operational
bufr4/3/21/023/6/201129,21,Последовательности радиолокационных сводок,321023,Высота,,201129,Длина 9 битов Изменить длину данных,,,,Operational
bufr4/3/21/023/7/021017,21,Последовательности радиолокационных сводок,321023,Высота,,021017,Спектральная ширина доплеровской скорости,,,,Operational
bufr4/3/21/023/8/202000,21,Последовательности радиолокационных сводок,321023,Высота,,202000,Отмена Изменить масштаб,,,,Operational
bufr4/3/21/023/9/201000,21,Последовательности радиолокационных сводок,321023,Высота,,201000,Отмена Изменить длину данных (Режим РАСC: обработанные данные РАСC),,,,Operational
bufr4/3/21/024/1/007007,21,Последовательности радиолокационных сводок,321024,Высота,,007007,Высота,,,,Operational
bufr4/3/21/024/2/204001,21,Последовательности радиолокационных сводок,321024,Высота,,204001,Длина 1 бит Добавить ассоциированное поле,,,,Operational
bufr4/3/21/024/3/031021,21,Последовательности радиолокационных сводок,321024,Высота,,031021,Значимость ассоциированного поля,,,,Operational
bufr4/3/21/024/4/012007,21,Последовательности радиолокационных сводок,321024,Высота,,012007,Виртуальная температура,,,,Operational
bufr4/3/21/024/5/011006,21,Последовательности радиолокационных сводок,321024,Высота,,011006,Компонента w,,,,Operational
bufr4/3/21/024/6/204000,21,Последовательности радиолокационных сводок,321024,Высота,,204000,Отмена Добавить ассоциированное поле,,,,Operational
bufr4/3/21/024/7/021030,21,Последовательности радиолокационных сводок,321024,Высота,,021030,Соотношение сигнал/шум (Режим РАСC: необработанные данные РАСC),,,,Operational
bufr4/3/21/025/1/007007,21,Последовательности радиолокационных сводок,321025,Высота,,007007,Высота,,,,Operational
bufr4/3/21/025/2/021091,21,Последовательности радиолокационных сводок,321025,Высота,,021091,0-й момент доплеровского спектра сигнала радиолокатора,,,,Operational
bufr4/3/21/025/3/021030,21,Последовательности радиолокационных сводок,321025,Высота,,021030,Соотношение сигнал/шум,,,,Operational
bufr4/3/21/025/4/202129,21,Последовательности радиолокационных сводок,321025,Высота,,202129,Масштаб: 2 Изменить масштаб,,,,Operational
bufr4/3/21/025/5/021014,21,Последовательности радиолокационных сводок,321025,Высота,,021014,Средняя доплеровская скорость (радиальная),,,,Operational
bufr4/3/21/025/6/201129,21,Последовательности радиолокационных сводок,321025,Высота,,201129,Длина 9 битов Изменить длину данных,,,,Operational
bufr4/3/21/025/7/021017,21,Последовательности радиолокационных сводок,321025,Высота,,021017,Спектральная ширина доплеровской скорости,,,,Operational
bufr4/3/21/025/8/202000,21,Последовательности радиолокационных сводок,321025,Высота,,202000,Отмена Изменить масштаб,,,,Operational
bufr4/3/21/025/9/201000,21,Последовательности радиолокационных сводок,321025,Высота,,201000,Отмена Изменить длину данных,,,,Operational
bufr4/3/21/025/10/021092,21,Последовательности радиолокационных сводок,321025,Высота,,021092,Относящийся к сигналу РАСC 0-й момент доплеровского спектра сигнала РАСC,,,,Operational
bufr4/3/21/025/11/021030,21,Последовательности радиолокационных сводок,321025,Высота,,021030,Относящееся к Соотношение сигнал/шум сигналу РАСС,,,,Operational
bufr4/3/21/025/12/025092,21,Последовательности радиолокационных сводок,321025,Высота,,025092,Скорость прохождения акустического сигнала,,,,Operational
bufr4/3/21/025/13/201129,21,Последовательности радиолокационных сводок,321025,Высота,,201129,Длина 9 битов Изменить длину данных I.2 — Табл. D BUFR/21 — 3,(продолж.),,,Operational
bufr4/3/21/025/1/202129,21,Последовательности радиолокационных сводок,321025,Изменить масштаб Масштаб: 2,,202129,Изменить масштаб Масштаб: 2,,,,Operational
bufr4/3/21/025/2/021017,21,Последовательности радиолокационных сводок,321025,Изменить масштаб Масштаб: 2,,021017,Спектральная ширина доплеровской скорости Относящаяся к сигналу РАСС,,,,Operational
bufr4/3/21/025/3/202000,21,Последовательности радиолокационных сводок,321025,Изменить масштаб Масштаб: 2,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/025/4/201000,21,Последовательности радиолокационных сводок,321025,Изменить масштаб Масштаб: 2,,201000,Изменить длину данных Отмена (Данные РАСC — потоки),,,,Operational
bufr4/3/21/026/1/007007,21,Последовательности радиолокационных сводок,321026,Высота,,007007,Высота,,,,Operational
bufr4/3/21/026/2/204001,21,Последовательности радиолокационных сводок,321026,Высота,,204001,Добавить ассоциированное поле Длина 1 бит,,,,Operational
bufr4/3/21/026/3/031021,21,Последовательности радиолокационных сводок,321026,Высота,,031021,Значимость ассоциированного поля,,,,Operational
bufr4/3/21/026/4/012007,21,Последовательности радиолокационных сводок,321026,Высота,,012007,Виртуальная температура,,,,Operational
bufr4/3/21/026/5/025091,21,Последовательности радиолокационных сводок,321026,Высота,,025091,2 ) Структурная постоянная индекса рефракции (С n,,,,Operational
bufr4/3/21/026/6/011071,21,Последовательности радиолокационных сводок,321026,Высота,,011071,Турбулентный вертикальный поток количества движения,,,,Operational
bufr4/3/21/026/7/011072,21,Последовательности радиолокационных сводок,321026,Высота,,011072,Турбулентный поток вертикальной подъемной силы,,,,Operational
bufr4/3/21/026/8/011073,21,Последовательности радиолокационных сводок,321026,Высота,,011073,Турбулентная кинетическая энергия,,,,Operational
bufr4/3/21/026/9/011074,21,Последовательности радиолокационных сводок,321026,Высота,,011074,Энергия диссипации,,,,Operational
bufr4/3/21/026/10/204000,21,Последовательности радиолокационных сводок,321026,Высота,,204000,"Добавить ассоциированное поле Отмена (Спецификация радиолокатора, нормированное радиолокационное поперечное сечение, коэффициент дисперсии Kp)",,,,Operational
bufr4/3/21/027/1/021118,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021118,Корректировка на ослабление параметра сигма-0,,,,Operational
bufr4/3/21/027/2/202129,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,202129,Изменить масштаб,,,,Operational
bufr4/3/21/027/3/201132,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,201132,Изменить длину данных,,,,Operational
bufr4/3/21/027/4/002112,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,002112,Угол визирования радиолокатора,,,,Operational
bufr4/3/21/027/5/201000,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/027/6/201131,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,201131,Изменить длину данных,,,,Operational
bufr4/3/21/027/7/002111,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,002111,Угол падения луча радиолокатора,,,,Operational
bufr4/3/21/027/8/201000,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/027/9/202000,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/027/10/002104,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,002104,Поляризация антенны,,,,Operational
bufr4/3/21/027/11/021105,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021105,Нормализованный радиолокационный разрез,,,,Operational
bufr4/3/21/027/12/021106,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021106,Коэффициент дисперсии Кр (альфа),,,,Operational
bufr4/3/21/027/13/021107,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021107,Коэффициент дисперсии Кр (бета),,,,Operational
bufr4/3/21/027/14/021114,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021114,Коэффициент дисперсии Кр (гамма),,,,Operational
bufr4/3/21/027/15/021115,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021115,Качество параметра сигма-0 по измерениям SEAWINDS,,,,Operational
bufr4/3/21/027/16/021116,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021116,Режим параметра сигма-0 по измерениям SEAWINDS,,,,Operational
bufr4/3/21/027/17/008018,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,008018,Тип поверхности суша/лед по наблюдениям SEAWINDS,,,,Operational
bufr4/3/21/027/18/021117,21,Последовательности радиолокационных сводок,321027,Корректировка на ослабление параметра сигма-0,,021117,"Контроль качества дисперсии параметра сигма-0 (Спецификация радиолокатора, нормализованный радиолокационный разрез SEAWINDS, коэффициент дисперсии Kp)",,,,Operational
bufr4/3/21/028/1/021118,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,021118,Корректировка на ослабление параметра сигма-0,,,,Operational
bufr4/3/21/028/2/202129,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,202129,Изменить масштаб,,,,Operational
bufr4/3/21/028/3/201132,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,201132,Изменить длину данных,,,,Operational
bufr4/3/21/028/4/002112,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,002112,Угол визирования радиолокатора,,,,Operational
bufr4/3/21/028/5/201000,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/028/6/201131,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,201131,Изменить длину данных,,,,Operational
bufr4/3/21/028/7/002111,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,002111,Угол падения луча радиолокатора,,,,Operational
bufr4/3/21/028/8/201000,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/028/9/202000,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/028/10/002104,21,Последовательности радиолокационных сводок,321028,Корректировка на ослабление параметра сигма-0,,002104,Поляризация антенны,(продолж.),,,Operational
bufr4/3/21/028/1/021123,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021123,Нормализованный радиолокационный разрез SEAWINDS,,,,Operational
bufr4/3/21/028/2/021106,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021106,Коэффициент дисперсии Кр (альфа),,,,Operational
bufr4/3/21/028/3/021107,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021107,Коэффициент дисперсии Кр (бета),,,,Operational
bufr4/3/21/028/4/011114,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,011114,Коэффициент дисперсии Кр (гамма),,,,Operational
bufr4/3/21/028/5/021115,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021115,Качество параметра сигма-0 по измерениям SEAWINDS,,,,Operational
bufr4/3/21/028/6/021116,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021116,Режим параметра сигма-0 по измерениям SEAWINDS,,,,Operational
bufr4/3/21/028/7/008018,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,008018,Тип поверхности суша/лед по измерениям SEAWINDS,,,,Operational
bufr4/3/21/028/8/021117,21,Последовательности радиолокационных сводок,321028,Нормализованный радиолокационный разрез SEAWINDS,,021117,Контроль качества дисперсии параметра сигма-0 (Информация о параметре сигма-0 АSCАТ),,,,Operational
bufr4/3/21/030/1/008085,21,Последовательности радиолокационных сводок,321030,Указатель луча,,008085,Указатель луча,,,,Operational
bufr4/3/21/030/2/202129,21,Последовательности радиолокационных сводок,321030,Указатель луча,,202129,Изменить масштаб Увеличить масштаб на 101,,,,Operational
bufr4/3/21/030/3/201131,21,Последовательности радиолокационных сводок,321030,Указатель луча,,201131,Изменить длину данных Увеличить длину на 3 бита,,,,Operational
bufr4/3/21/030/4/002111,21,Последовательности радиолокационных сводок,321030,Указатель луча,,002111,Угол падения луча радиолокатора,,,,Operational
bufr4/3/21/030/5/201000,21,Последовательности радиолокационных сводок,321030,Указатель луча,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/21/030/6/202000,21,Последовательности радиолокационных сводок,321030,Указатель луча,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/21/030/7/002134,21,Последовательности радиолокационных сводок,321030,Указатель луча,,002134,Угол азимута антенны,,,,Operational
bufr4/3/21/030/8/021062,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021062,Обратное рассеяние,,,,Operational
bufr4/3/21/030/9/021063,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021063,Радиометрическое разрешение (величина помех),,,,Operational
bufr4/3/21/030/10/021158,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021158,Расчетное качество Kp АSCАТ,,,,Operational
bufr4/3/21/030/11/021159,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021159,Используемость параметра сигма-0 АSCАТ,,,,Operational
bufr4/3/21/030/12/021160,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021160,Использование синтезированных данных АSCАТ,,,,Operational
bufr4/3/21/030/13/021161,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021161,Количество синтезированных данных АSCАТ,,,,Operational
bufr4/3/21/030/14/021162,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021162,Качество спутниковой орбиты и пространственного положения АSCАТ,,,,Operational
bufr4/3/21/030/15/021163,21,Последовательности радиолокационных сводок,321030,Указатель луча,,021163,Загрязнение отражательной поверхности солнечной панели АSCАТ,,,,Operational
