Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/06/016/8/008021,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,008021,Значимость времени = 2 Усредненное по времени,,,,Operational
bufr4/3/06/016/9/004025,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,004025,"Временной период или отклонение Например, = 1 для 1 минуты, = 10 для 10 минут",,,,Operational
bufr4/3/06/016/10/011001,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,011001,Направление ветра,,,,Operational
bufr4/3/06/016/11/011002,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,011002,Скорость ветра,,,,Operational
bufr4/3/06/016/12/004025,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,004025,Временной период или отклонение В минутах,,,,Operational
bufr4/3/06/016/13/011043,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,011043,Направление ветра при максимальном порыве,,,,Operational
bufr4/3/06/016/14/011041,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,011041,Максимальная скорость ветра при порыве,,,,Operational
bufr4/3/06/016/15/025026,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,025026,Напряжение батареи (большой диапазон) Напряжение батареи АМС,,,,Operational
bufr4/3/06/016/16/012060,06,Метеорологические или океанографические,306016,"Год, месяц, день Дата начала отсчета для временного ряда",,012060,Внутренняя температура корпуса АМС I.2 – Табл. D BUFR/06 — 3,(продолж.),,,Operational
bufr4/3/06/017/1/002032,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,002032,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,,,Operational
bufr4/3/06/017/2/008034,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008034,Описатель измерения температуры/солености,,,,Operational
bufr4/3/06/017/3/106000,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,106000,Повторение с задержкой 6 дескрипторов,,,,Operational
bufr4/3/06/017/4/031002,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,031002,Коэффициент повторения расширенного Число глубин дескриптора с задержкой,,,,Operational
bufr4/3/06/017/5/007065,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,007065,Давление воды в Па,,,,Operational
bufr4/3/06/017/6/008080,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008080,Описатель флага качества ГТСПП,,,,Operational
bufr4/3/06/017/7/033050,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,033050,Общий флаг качества ГТСПП,,,,Operational
bufr4/3/06/017/8/022045,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,022045,"Температура моря/воды в К, до третьего десятичного знака",,,,Operational
bufr4/3/06/017/9/008080,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008080,Описатель флага качества ГТСПП,,,,Operational
bufr4/3/06/017/10/033050,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,033050,Общий флаг качества ГТСПП,,,,Operational
bufr4/3/06/017/11/008034,06,Метеорологические или океанографические,306017,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008034,Описатель измерения температуры/солености Установлено на отсутствующее значение (отмена) (Профиль подповерхностной температуры (высокая точность/прецизионность) с флагами качества),,,,Operational
bufr4/3/06/018/1/002032,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,002032,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,,,Operational
bufr4/3/06/018/2/008034,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008034,Описатель измерения температуры/солености,,,,Operational
bufr4/3/06/018/3/109000,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,109000,Повторение с задержкой 9 дескрипторов,,,,Operational
bufr4/3/06/018/4/031002,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,031002,Коэффициент повторения расширенного Число глубин дескриптора с задержкой,,,,Operational
bufr4/3/06/018/5/007065,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,007065,Давление воды в Па,,,,Operational
bufr4/3/06/018/6/008080,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008080,Описатель флага качества ГТСПП,,,,Operational
bufr4/3/06/018/7/033050,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,033050,Общий флаг качества ГТСПП,,,,Operational
bufr4/3/06/018/8/022045,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,022045,"Температура моря/воды в К, до третьего десятичного знака",,,,Operational
bufr4/3/06/018/9/008080,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008080,Описатель флага качества ГТСПП,,,,Operational
bufr4/3/06/018/10/033050,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,033050,Общий флаг качества ГТСПП,,,,Operational
bufr4/3/06/018/11/022064,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,022064,Соленость,,,,Operational
bufr4/3/06/018/12/008080,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008080,Описатель флага качества ГТСПП,,,,Operational
bufr4/3/06/018/13/033050,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,033050,Общий флаг качества ГТСПП,,,,Operational
bufr4/3/06/018/14/008034,06,Метеорологические или океанографические,306018,Указатель преобразования в цифровую форму = 0 Глубины стационарных датчиков,,008034,"Описатель измерения температуры/солености Установлено на отсутствующее значение (отмена) (Идентификация сводки о приливах, проверки уровня воды, временные инкременты)",,,,Operational
bufr4/3/06/019/1/001075,06,Метеорологические или океанографические,306019,Идентификация станции наблюдения за приливами Буквенно- цифровая,,001075,Идентификация станции наблюдения за приливами Буквенноцифровая,,,,Operational
bufr4/3/06/019/2/301011,06,Метеорологические или океанографические,306019,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301011,"Год, месяц, день",,,,Operational
bufr4/3/06/019/3/301012,06,Метеорологические или океанографические,306019,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301012,"Час, минута",,,,Operational
bufr4/3/06/019/4/022042,06,Метеорологические или океанографические,306019,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022042,Температура моря/воды,,,,Operational
bufr4/3/06/019/5/022120,06,Метеорологические или океанографические,306019,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022120,Автоматизированный контроль уровня воды станцией наблюдения за приливами,(продолж.),,,Operational
bufr4/3/06/019/1/022121,06,Метеорологические или океанографические,306019,Ручной контроль уровня воды станцией наблюдения за приливами,,022121,Ручной контроль уровня воды станцией наблюдения за приливами,,,,Operational
bufr4/3/06/019/2/004015,06,Метеорологические или океанографические,306019,Ручной контроль уровня воды станцией наблюдения за приливами,,004015,Временнóй инкремент (см. примечание 1) Минуты,,,,Operational
bufr4/3/06/019/3/004065,06,Метеорологические или океанографические,306019,Ручной контроль уровня воды станцией наблюдения за приливами,,004065,"Короткий временной инкремент (Идентификация сводки о приливах, проверки уровня воды, временнóй период или отклонение, временнóй инкремент) (см. примечание 2)",,,,Operational
bufr4/3/06/020/1/001075,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,001075,Идентификация станции наблюдения за приливами Буквенноцифровая,,,,Operational
bufr4/3/06/020/2/301011,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301011,"Год, месяц, день",,,,Operational
bufr4/3/06/020/3/301012,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301012,"Час, минута",,,,Operational
bufr4/3/06/020/4/022042,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022042,Температура моря/воды,,,,Operational
bufr4/3/06/020/5/022120,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022120,Автоматизированный контроль уровня воды станцией наблюдения за приливами,,,,Operational
bufr4/3/06/020/6/022121,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022121,Ручной контроль уровня воды станцией наблюдения за приливами,,,,Operational
bufr4/3/06/020/7/004075,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,004075,Кратковременный период или отклонение,,,,Operational
bufr4/3/06/020/8/004065,06,Метеорологические или океанографические,306020,Идентификация станции наблюдения за приливами Буквенно- цифровая,,004065,Короткий временнóй инкремент (Метеорологические параметры на станции наблюдения за приливами),,,,Operational
bufr4/3/06/021/1/001075,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,001075,Идентификация станции наблюдения за приливами Буквенноцифровая,,,,Operational
bufr4/3/06/021/2/301011,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301011,"Год, месяц, день",,,,Operational
bufr4/3/06/021/3/301012,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,301012,"Час, минута",,,,Operational
bufr4/3/06/021/4/022122,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022122,Автоматизированный контроль метеорологических данных станцией наблюдения за приливами,,,,Operational
bufr4/3/06/021/5/022123,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,022123,Ручной контроль метеорологических данных станцией наблюдения за приливами,,,,Operational
bufr4/3/06/021/6/012001,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,012001,Температура моря/воды,,,,Operational
bufr4/3/06/021/7/303002,06,Метеорологические или океанографические,306021,Идентификация станции наблюдения за приливами Буквенно- цифровая,,303002,Ветер на заданной изобарической поверхности Идентификация станции наблюдения за приливами,,,,Operational
bufr4/3/06/022/1/301011,06,Метеорологические или океанографические,306022,Идентификация станции наблюдения за приливами,,301011,"Год, месяц, день",,,,Operational
bufr4/3/06/022/2/301012,06,Метеорологические или океанографические,306022,Идентификация станции наблюдения за приливами,,301012,"Час, минута",,,,Operational
bufr4/3/06/022/3/022038,06,Метеорологические или океанографические,306022,Идентификация станции наблюдения за приливами,,022038,Высота прилива по отношению к локальному нулю графика,,,,Operational
bufr4/3/06/022/4/022039,06,Метеорологические или океанографические,306022,Идентификация станции наблюдения за приливами,,022039,Метеорологическая составляющая высоты прилива (нагон или сгон),,,,Operational
bufr4/3/06/023/1/001015,06,Метеорологические или океанографические,306023,Название станции или поста,,001015,Название станции или поста,,,,Operational
bufr4/3/06/023/2/301023,06,Метеорологические или океанографические,306023,Название станции или поста,,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/06/023/3/301011,06,Метеорологические или океанографические,306023,Название станции или поста,,301011,"Год, месяц, день",,,,Operational
bufr4/3/06/023/4/301012,06,Метеорологические или океанографические,306023,Название станции или поста,,301012,"Час, минута",,,,Operational
bufr4/3/06/023/5/022038,06,Метеорологические или океанографические,306023,Название станции или поста,,022038,Высота прилива по отношению к локальному нулю графика,,,,Operational
bufr4/3/06/023/6/022039,06,Метеорологические или океанографические,306023,Название станции или поста,,022039,Метеорологическая составляющая высоты прилива (нагон или сгон),,,,Operational
bufr4/3/06/023/7/022120,06,Метеорологические или океанографические,306023,Название станции или поста,,022120,Автоматизированный контроль уровня воды станцией наблюдения за приливами,,,,Operational
bufr4/3/06/023/8/022121,06,Метеорологические или океанографические,306023,Название станции или поста,,022121,Ручной контроль уровня воды станцией наблюдения за приливами I.2 – Табл. D BUFR/06 — 5,(продолж.),,,Operational
bufr4/3/06/024/1/306020,06,Метеорологические или океанографические,306024,"Идентификация сводки о приливах, проверки уровня воды, временной период или отклонение, временной инкремент",,306020,"Идентификация сводки о приливах, проверки уровня воды, временной период или отклонение, временной инкремент",,,,Operational
bufr4/3/06/024/2/102006,06,Метеорологические или океанографические,306024,"Идентификация сводки о приливах, проверки уровня воды, временной период или отклонение, временной инкремент",,102006,Повторить 2 дескриптора 6 раз,,,,Operational
bufr4/3/06/024/3/022038,06,Метеорологические или океанографические,306024,"Идентификация сводки о приливах, проверки уровня воды, временной период или отклонение, временной инкремент",,022038,Высота прилива по отношению к локальному нулю графика,,,,Operational
bufr4/3/06/024/4/022039,06,Метеорологические или океанографические,306024,"Идентификация сводки о приливах, проверки уровня воды, временной период или отклонение, временной инкремент",,022039,Метеорологическая составляющая высоты прилива (нагон или сгон) (Серии высоты прилива),,,,Operational
bufr4/3/06/025/1/306019,06,Метеорологические или океанографические,306025,"Идентификация сводки о приливах, проверки уровня воды, временные инкременты",,306019,"Идентификация сводки о приливах, проверки уровня воды, временные инкременты",,,,Operational
bufr4/3/06/025/2/102006,06,Метеорологические или океанографические,306025,"Идентификация сводки о приливах, проверки уровня воды, временные инкременты",,102006,Повторить 2 дескриптора 6 раз,,,,Operational
bufr4/3/06/025/3/022038,06,Метеорологические или океанографические,306025,"Идентификация сводки о приливах, проверки уровня воды, временные инкременты",,022038,Высота прилива по отношению к локальному нулю графика,,,,Operational
bufr4/3/06/025/4/022039,06,Метеорологические или океанографические,306025,"Идентификация сводки о приливах, проверки уровня воды, временные инкременты",,022039,"Метеорологическая составляющая высоты прилива (нагон или сгон) (Последовательность для представления идентификации буя ДАРТ, идентификатора передатчика, типа измерителя волн цунами и времени передачи сообщения на наземную систему)",,,,Operational
bufr4/3/06/027/1/001005,06,Метеорологические или океанографические,306027,Идентификатор буя/платформы,,001005,Идентификатор буя/платформы,,,,Operational
bufr4/3/06/027/2/001052,06,Метеорологические или океанографические,306027,Идентификатор буя/платформы,,001052,Идентификатор передатчика платформы,,,,Operational
bufr4/3/06/027/3/002047,06,Метеорологические или океанографические,306027,Идентификатор буя/платформы,,002047,Тип глубоководного измерителя волн цунами,,,,Operational
