Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/07/011/7/011001,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,011001,Направление ветра,,,,Operational
bufr4/3/07/011/8/011016,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,011016,Экстремальное отклонение направления переменного ветра против часовой стрелки,,,,Operational
bufr4/3/07/011/9/011017,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,011017,Экстремальное  отклонение направления переменного ветра по часовой стрелке,,,,Operational
bufr4/3/07/011/10/011002,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,011002,Скорость ветра,,,,Operational
bufr4/3/07/011/11/011041,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,011041,Максимальная скорость ветра при порыве,,,,Operational
bufr4/3/07/011/12/007006,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,007006,Высота над станцией Высота термометра,,,,Operational
bufr4/3/07/011/13/012001,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,012001,Температура/температура воздуха,,,,Operational
bufr4/3/07/011/14/012003,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,012003,Температура точки росы,,,,Operational
bufr4/3/07/011/15/010052,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,010052,Установка высотометра (QNH),,,,Operational
bufr4/3/07/011/16/020009,07,Последовательности сводок приземных данных (суша),307011,Индекс местоположения ИКАО,,020009,Общий указатель погоды (TAF/METAR) (Горизонтальная видимость),,,,Operational
bufr4/3/07/012/1/103000,07,Последовательности сводок приземных данных (суша),307012,Повторение с задержкой 3 дескрипторов,,103000,Повторение с задержкой 3 дескрипторов,,,,Operational
bufr4/3/07/012/2/031001,07,Последовательности сводок приземных данных (суша),307012,Повторение с задержкой 3 дескрипторов,,031001,Коэффициент повторения дескриптора с задержкой До 3,,,,Operational
bufr4/3/07/012/3/008023,07,Последовательности сводок приземных данных (суша),307012,Повторение с задержкой 3 дескрипторов,,008023,Статистические данные первого порядка,,,,Operational
bufr4/3/07/012/4/005021,07,Последовательности сводок приземных данных (суша),307012,Повторение с задержкой 3 дескрипторов,,005021,Пеленг или азимут Направление сообщаемой видимости,,,,Operational
bufr4/3/07/012/5/020001,07,Последовательности сводок приземных данных (суша),307012,Повторение с задержкой 3 дескрипторов,,020001,Горизонтальная видимость (Дальность видимости на взлетно-посадочной полосе),,,,Operational
bufr4/3/07/013/1/106000,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,106000,Повторение с задержкой 6 дескрипторов,,,,Operational
bufr4/3/07/013/2/031001,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,031001,Коэффициент повторения дескриптора с задержкой До 4,,,,Operational
bufr4/3/07/013/3/001064,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,001064,Указатель взлетно-посадочной полосы,,,,Operational
bufr4/3/07/013/4/008014,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,008014,Описатель дальности видимости на взлетнопосадочной полосе,,,,Operational
bufr4/3/07/013/5/020061,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,020061,Дальность видимости на взлетно-посадочной полосе (ВПП),,,,Operational
bufr4/3/07/013/6/008014,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,008014,Описатель дальности видимости на взлетнопосадочной полосе,,,,Operational
bufr4/3/07/013/7/020061,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,020061,Дальность видимости на взлетно-посадочной полосе (ВПП),,,,Operational
bufr4/3/07/013/8/020018,07,Последовательности сводок приземных данных (суша),307013,Повторение с задержкой 6 дескрипторов,,020018,Тенденция дальности видимости на взлетнопосадочной полосе,(продолж.),,,Operational
bufr4/3/07/014/1/101000,07,Последовательности сводок приземных данных (суша),307014,Повторение с задержкой 1 дескриптора,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/07/014/2/031001,07,Последовательности сводок приземных данных (суша),307014,Повторение с задержкой 1 дескриптора,,031001,Коэффициент повторения дескриптора с задержкой До 3,,,,Operational
bufr4/3/07/014/3/020019,07,Последовательности сводок приземных данных (суша),307014,Повторение с задержкой 1 дескриптора,,020019,Особые явления текущей или прогнозируемой погоды (Группа(ы) облаков),,,,Operational
bufr4/3/07/015/1/101000,07,Последовательности сводок приземных данных (суша),307015,Повторение с задержкой 1 дескриптора,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/07/015/2/031001,07,Последовательности сводок приземных данных (суша),307015,Повторение с задержкой 1 дескриптора,,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/07/015/3/302005,07,Последовательности сводок приземных данных (суша),307015,Повторение с задержкой 1 дескриптора,,302005,Облачный слой N N s,"N , CC, h h h s s s s s",,,Operational
bufr4/3/07/015/4/020002,07,Последовательности сводок приземных данных (суша),307015,Повторение с задержкой 1 дескриптора,,020002,Вертикальная видимость (Особые явления недавней погоды),,,,Operational
bufr4/3/07/016/1/101000,07,Последовательности сводок приземных данных (суша),307016,Повторение с задержкой 1 дескриптора,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/07/016/2/031001,07,Последовательности сводок приземных данных (суша),307016,Повторение с задержкой 1 дескриптора,,031001,Коэффициент повторения дескриптора с задержкой До 3,,,,Operational
bufr4/3/07/016/3/020020,07,Последовательности сводок приземных данных (суша),307016,Повторение с задержкой 1 дескриптора,,020020,Особые явления недавней погоды (Сдвиг ветра на взлетно-посадочной(ых) полосе(ах)),,,,Operational
bufr4/3/07/017/1/101000,07,Последовательности сводок приземных данных (суша),307017,Повторение с задержкой 1 дескриптора,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/07/017/2/031001,07,Последовательности сводок приземных данных (суша),307017,Повторение с задержкой 1 дескриптора,,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/07/017/3/011070,07,Последовательности сводок приземных данных (суша),307017,Повторение с задержкой 1 дескриптора,,011070,"Указатель взлетно-посадочной полосы, подверженной сдвигам ветра (включая ALL) (Прогноз на посадку трендового типа)",,,,Operational
bufr4/3/07/018/1/008016,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,008016,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,,,Operational
bufr4/3/07/018/2/102000,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,102000,Повторение с задержкой 2 дескрипторов,,,,Operational
bufr4/3/07/018/3/031001,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,031001,Коэффициент повторения дескриптора с задержкой До 2,,,,Operational
bufr4/3/07/018/4/008017,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,008017,"Описатель времени, когда ожидается изменение FM, TL, AT прогноза",,,,Operational
bufr4/3/07/018/5/301012,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,301012,"Час, минута GG, gg",,,,Operational
bufr4/3/07/018/6/104000,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,104000,Повторение с задержкой 4 дескрипторов,,,,Operational
bufr4/3/07/018/7/031001,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,031001,Коэффициент повторения дескриптора с задержкой До 1,,,,Operational
bufr4/3/07/018/8/007006,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,007006,Высота над станцией,,,,Operational
bufr4/3/07/018/9/011001,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,011001,Направление ветра,,,,Operational
bufr4/3/07/018/10/011002,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,011002,Скорость ветра,,,,Operational
bufr4/3/07/018/11/011041,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,011041,Максимальная скорость ветра при порыве,,,,Operational
bufr4/3/07/018/12/020009,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,020009,Общий указатель погоды (TAF/METAR),,,,Operational
bufr4/3/07/018/13/101000,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/07/018/14/031001,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,031001,Коэффициент повторения дескриптора с задержкой До 1,,,,Operational
bufr4/3/07/018/15/020001,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,020001,Горизонтальная видимость,,,,Operational
bufr4/3/07/018/16/307014,07,Последовательности сводок приземных данных (суша),307018,Описатель изменения прогноза трендового типа или прогноза по аэродрому,,307014,Особые явления текущей или прогнозируемой w’w’ погоды (Краткий METAR/SPECI),,,,Operational
bufr4/3/07/020/1/307011,07,Последовательности сводок приземных данных (суша),307020,Основная часть данных для представления кода METAR/SPECI в BUFR,,307011,Основная часть данных для представления кода METAR/SPECI в BUFR,,,,Operational
bufr4/3/07/020/2/307014,07,Последовательности сводок приземных данных (суша),307020,Основная часть данных для представления кода METAR/SPECI в BUFR,,307014,Особые явления текущей или прогнозируемой w’w’ погоды,,,,Operational
bufr4/3/07/020/3/307016,07,Последовательности сводок приземных данных (суша),307020,Основная часть данных для представления кода METAR/SPECI в BUFR,,307016,Особые явления недавней погоды REw’w’ I.2 – Табл. D BUFR/07 — 3,(продолж.),,,Operational
bufr4/3/07/021/1/307011,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307011,Основная часть данных для представления кода METAR/SPECI в BUFR,,,,Operational
bufr4/3/07/021/2/307012,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307012,Горизонтальная видимость D VVVV v,,,,Operational
bufr4/3/07/021/3/307013,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307013,Дальность видимости на взлетно-посадочной полосе D D R,/V V V V R R R R R,,,Operational
bufr4/3/07/021/4/307014,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307014,Особые явления текущей или прогнозируемой w´w´ погоды,,,,Operational
bufr4/3/07/021/5/307015,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307015,Группа(ы) облаков,,,,Operational
bufr4/3/07/021/6/307016,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307016,Особые явления недавней погоды REw´w´,,,,Operational
bufr4/3/07/021/7/307017,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307017,Сдвиг ветра на взлетно-посадочной(ых) полосе(ах),,,,Operational
bufr4/3/07/021/8/307018,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307018,Погноз на посадку трендового типа,,,,Operational
bufr4/3/07/021/9/307015,07,Последовательности сводок приземных данных (суша),307021,Основная часть данных для представления кода METAR/SPECI в BUFR,,307015,Группа(ы) облаков (Данные наземных ГЛОНАСС*),,,,Operational
bufr4/3/07/022/1/001015,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,001015,Название станции или поста,,,,Operational
bufr4/3/07/022/2/301011,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,301011,"Год, месяц, день",,,,Operational
bufr4/3/07/022/3/301012,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,301012,"Час, минута",,,,Operational
bufr4/3/07/022/4/301022,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,301022,"Широта/долгота (высокая точность), высота станции",,,,Operational
bufr4/3/07/022/5/008021,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,008021,Значимость времени = 23 Период мониторинга,,,,Operational
bufr4/3/07/022/6/004025,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,004025,Временной период или отклонение,,,,Operational
bufr4/3/07/022/7/010004,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,010004,Давление,,,,Operational
bufr4/3/07/022/8/012001,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,012001,Температура/температура воздуха,,,,Operational
bufr4/3/07/022/9/013003,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,013003,Относительная влажность,,,,Operational
bufr4/3/07/022/10/033038,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,033038,Флаги качества для данных наземной ГЛОНАСС,,,,Operational
bufr4/3/07/022/11/008022,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,008022,Общее число (для суммы или среднего значения) Количество используемых спутников ГЛОНАСС,,,,Operational
bufr4/3/07/022/12/106025,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,106025,Повторить 6 дескрипторов 25 раз,,,,Operational
bufr4/3/07/022/13/002020,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,002020,Классификация спутников,,,,Operational
bufr4/3/07/022/14/001050,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,001050,Идентификационный номер передатчика платформы,,,,Operational
bufr4/3/07/022/15/005021,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,005021,Пеленг или азимут,,,,Operational
bufr4/3/07/022/16/007021,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,007021,Возвышение,,,,Operational
bufr4/3/07/022/17/015031,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015031,Задержка спутникового сигнала при прохождении через атмосферу,,,,Operational
bufr4/3/07/022/18/015032,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015032,Оцениваемая ошибка в задержке при прохождении сигнала через атмосферу,,,,Operational
bufr4/3/07/022/19/008060,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,008060,Значимость режима сканирования выборки = 5 Север/юг,,,,Operational
bufr4/3/07/022/20/015033,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015033,Разность задержек прохождения для горизонтальных проекций при экстремальных значениях сканирования,,,,Operational
bufr4/3/07/022/21/015034,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015034,Оцениваемая ошибка в разности задержки прохождения,,,,Operational
bufr4/3/07/022/22/008060,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,008060,Значимость режима сканирования выборки = 6 Восток/запад,,,,Operational
bufr4/3/07/022/23/015033,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015033,Разность задержек прохождения для горизонтальных проекций при экстремальных значениях сканирования,,,,Operational
bufr4/3/07/022/24/015034,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015034,Оцениваемая ошибка в разности задержки прохождения,,,,Operational
bufr4/3/07/022/25/015035,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,015035,Компонент задержки вертикального прохождения из-за водяного пара,,,,Operational
bufr4/3/07/022/26/201131,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,201131,Изменить длину данных,,,,Operational
bufr4/3/07/022/27/202129,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,202129,Изменить масштаб,,,,Operational
bufr4/3/07/022/28/013016,07,Последовательности сводок приземных данных (суша),307022,Название станции или поста,,013016,Осаждаемая вода,(продолж.),,,Operational
bufr4/3/07/022/1/202000,07,Последовательности сводок приземных данных (суша),307022,Изменить масштаб Отмена,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/07/022/2/201000,07,Последовательности сводок приземных данных (суша),307022,Изменить масштаб Отмена,,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/07/022/3/015011,07,Последовательности сводок приземных данных (суша),307022,Изменить масштаб Отмена,,015011,Log суммарной плотности электрона 10 (Данные по озону — единственное наблюдение),,,,Operational
bufr4/3/07/030/1/015001,07,Последовательности сводок приземных данных (суша),307030,Общее содержание озона,,015001,Общее содержание озона,,,,Operational
bufr4/3/07/030/2/015002,07,Последовательности сводок приземных данных (суша),307030,Общее содержание озона,,015002,Воздушная масса (наклонная траектория на высоте 22 км) (Данные по озону — усредненные наблюдения),,,,Operational
bufr4/3/07/031/1/008022,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,008022,Общее число (для суммы или среднего значения) Количество измерений,,,,Operational
bufr4/3/07/031/2/008023,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,008023,Статистические данные первого порядка = 4 Среднее значение,,,,Operational
bufr4/3/07/031/3/015001,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,015001,Общее содержание озона Усредненная величина измерения озона,,,,Operational
bufr4/3/07/031/4/008023,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,008023,Статистические данные первого порядка = 9 Лучшая оценка стандартного отклонения,,,,Operational
bufr4/3/07/031/5/015001,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,015001,Общее содержание озона Лучшая оценка стандартного отклонения результатов измерения озона,,,,Operational
bufr4/3/07/031/6/008023,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,008023,Статистические данные первого порядка = 11 Среднее гармоническое,,,,Operational
bufr4/3/07/031/7/015002,07,Последовательности сводок приземных данных (суша),307031,Общее число (для суммы или среднего значения) Количество измерений,,015002,"Воздушная масса (наклонная траектория на высоте Среднее 22 км) гармоническое значение воздушной массы (Данные измерения общего содержания озона наземным спектрофотометром Брюйера, полученные путем единственного наблюдения)",,,,Operational
