Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/01/027/4/301028,01,Последовательности местоположения и идентификации,301027,"Значимость размера = 0 Точка, = 1 Строка, = 2 Зона, = 3 Объем",,301028,"Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка",,,,Operational
bufr4/3/01/027/5/008007,01,Последовательности местоположения и идентификации,301027,"Значимость размера = 0 Точка, = 1 Строка, = 2 Зона, = 3 Объем",,008007,"Значимость размера Установлено на отсутствующее значение (отмена) (Горизонтальное сечение характеристики, описанное как многоугольник, круг, линия или точка)",,,,Operational
bufr4/3/01/028/1/008040,01,Последовательности местоположения и идентификации,301028,Особые точки по данным радиозондирования,,008040,Особые точки по данным радиозондирования,,,,Operational
bufr4/3/01/028/2/033042,01,Последовательности местоположения и идентификации,301028,Особые точки по данным радиозондирования,,033042,"Тип предела, представленный последующим значением",,,,Operational
bufr4/3/01/028/3/007010,01,Последовательности местоположения и идентификации,301028,Особые точки по данным радиозондирования,,007010,Эшелон полета,,,,Operational
bufr4/3/01/028/4/101000,01,Последовательности местоположения и идентификации,301028,Особые точки по данным радиозондирования,,101000,Повторение с задержкой 1 дескриптора,,,,Operational
bufr4/3/01/028/5/031002,01,Последовательности местоположения и идентификации,301028,Особые точки по данным радиозондирования,,031002,Коэффициент повторения расширенного дескриптера с задержкой (см. примечание 6),(продолж.),,,Operational
bufr4/3/01/028/1/301023,01,Последовательности местоположения и идентификации,301028,Широта/долгота (низкая точность),,301023,Широта/долгота (низкая точность),,,,Operational
bufr4/3/01/028/2/019007,01,Последовательности местоположения и идентификации,301028,Широта/долгота (низкая точность),,019007,Эффективный радиус характеристики (см. примечание 7),,,,Operational
bufr4/3/01/028/3/008040,01,Последовательности местоположения и идентификации,301028,Широта/долгота (низкая точность),,008040,Особые точки по данным радиозондирования Установлено на отсутствующее значение (отмена) (Идентификация),,,,Operational
bufr4/3/01/029/1/001018,01,Последовательности местоположения и идентификации,301029,Краткое название станции или поста,,001018,Краткое название станции или поста,,,,Operational
bufr4/3/01/029/2/002001,01,Последовательности местоположения и идентификации,301029,Краткое название станции или поста,,002001,Тип станции,,,,Operational
bufr4/3/01/029/3/301011,01,Последовательности местоположения и идентификации,301029,Краткое название станции или поста,,301011,"Год, месяц, день (Идентификация — с физическим местоположением)",,,,Operational
bufr4/3/01/030/1/001018,01,Последовательности местоположения и идентификации,301030,Краткое название станции или поста,,001018,Краткое название станции или поста,,,,Operational
bufr4/3/01/030/2/002001,01,Последовательности местоположения и идентификации,301030,Краткое название станции или поста,,002001,Тип станции,,,,Operational
bufr4/3/01/030/3/301011,01,Последовательности местоположения и идентификации,301030,Краткое название станции или поста,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/030/4/301024,01,Последовательности местоположения и идентификации,301030,Краткое название станции или поста,,301024,"Широта/долгота (низкая точность), высота станции (Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции)",,,,Operational
bufr4/3/01/031/1/301001,01,Последовательности местоположения и идентификации,301031,Номера блока и станции ВМО,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/031/2/002001,01,Последовательности местоположения и идентификации,301031,Номера блока и станции ВМО,,002001,Тип станции,,,,Operational
bufr4/3/01/031/3/301011,01,Последовательности местоположения и идентификации,301031,Номера блока и станции ВМО,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/031/4/301012,01,Последовательности местоположения и идентификации,301031,Номера блока и станции ВМО,,301012,"Час, минута",,,,Operational
bufr4/3/01/031/5/301022,01,Последовательности местоположения и идентификации,301031,Номера блока и станции ВМО,,301022,"Широта/долгота (высокая точность), высота станции (Идентификация и тип станции, дата/время, местоположение (низкая точность), высота станции)",,,,Operational
bufr4/3/01/032/1/301001,01,Последовательности местоположения и идентификации,301032,Номера блока и станции ВМО,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/032/2/002001,01,Последовательности местоположения и идентификации,301032,Номера блока и станции ВМО,,002001,Тип станции,,,,Operational
bufr4/3/01/032/3/301011,01,Последовательности местоположения и идентификации,301032,Номера блока и станции ВМО,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/032/4/301012,01,Последовательности местоположения и идентификации,301032,Номера блока и станции ВМО,,301012,"Час, минута",,,,Operational
bufr4/3/01/032/5/301024,01,Последовательности местоположения и идентификации,301032,Номера блока и станции ВМО,,301024,"Широта/долгота (низкая точность), высота станции (Буй/платформа — фиксированные)",,,,Operational
bufr4/3/01/033/1/001005,01,Последовательности местоположения и идентификации,301033,Указатель буя/платформы,,001005,Указатель буя/платформы,,,,Operational
bufr4/3/01/033/2/002001,01,Последовательности местоположения и идентификации,301033,Указатель буя/платформы,,002001,Тип станции,,,,Operational
bufr4/3/01/033/3/301011,01,Последовательности местоположения и идентификации,301033,Указатель буя/платформы,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/033/4/301012,01,Последовательности местоположения и идентификации,301033,Указатель буя/платформы,,301012,"Час, минута",,,,Operational
bufr4/3/01/033/5/301021,01,Последовательности местоположения и идентификации,301033,Указатель буя/платформы,,301021,Широта/долгота (высокая точность) (Буй/платформа — фиксированные),,,,Operational
bufr4/3/01/034/1/001005,01,Последовательности местоположения и идентификации,301034,Указатель буя/платформы,,001005,Указатель буя/платформы,,,,Operational
bufr4/3/01/034/2/002001,01,Последовательности местоположения и идентификации,301034,Указатель буя/платформы,,002001,Тип станции,,,,Operational
bufr4/3/01/034/3/301011,01,Последовательности местоположения и идентификации,301034,Указатель буя/платформы,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/034/4/301012,01,Последовательности местоположения и идентификации,301034,Указатель буя/платформы,,301012,"Час, минута",,,,Operational
bufr4/3/01/034/5/301023,01,Последовательности местоположения и идентификации,301034,Указатель буя/платформы,,301023,Широта/долгота (низкая точность) (Буй/платформа — подвижные) (см. примечание 8),,,,Operational
bufr4/3/01/035/1/001005,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,001005,Указатель буя/платформы,,,,Operational
bufr4/3/01/035/2/001012,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,001012,Направление движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/035/3/001013,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,001013,Скорость движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/035/4/002001,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,002001,Тип станции,,,,Operational
bufr4/3/01/035/5/301011,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/035/6/301012,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,301012,"Час, минута",,,,Operational
bufr4/3/01/035/7/301023,01,Последовательности местоположения и идентификации,301035,Указатель буя/платформы,,301023,Широта/долгота (низкая точность) I.2 – Табл. D BUFR/01 — 3,(продолж.),,,Operational
bufr4/3/01/036/1/301003,01,Последовательности местоположения и идентификации,301036,Позывной сигнал судна и его движение,,301003,Позывной сигнал судна и его движение,,,,Operational
bufr4/3/01/036/2/002001,01,Последовательности местоположения и идентификации,301036,Позывной сигнал судна и его движение,,002001,Тип станции,,,,Operational
bufr4/3/01/036/3/301011,01,Последовательности местоположения и идентификации,301036,Позывной сигнал судна и его движение,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/036/4/301012,01,Последовательности местоположения и идентификации,301036,Позывной сигнал судна и его движение,,301012,"Час, минута",,,,Operational
bufr4/3/01/036/5/301023,01,Последовательности местоположения и идентификации,301036,Позывной сигнал судна и его движение,,301023,Широта/долгота (низкая точность) (Наземная станция вертикального зондирования),,,,Operational
bufr4/3/01/037/1/301001,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/037/2/002011,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/037/3/002012,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational
bufr4/3/01/037/4/301011,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/037/5/301012,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,301012,"Час, минута",,,,Operational
bufr4/3/01/037/6/301022,01,Последовательности местоположения и идентификации,301037,Номера блока и станции ВМО,,301022,"Широта/долгота (высокая точность), высота станции (Наземная станция вертикального зондирования)",,,,Operational
bufr4/3/01/038/1/301001,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/038/2/002011,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/038/3/002012,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational
bufr4/3/01/038/4/301011,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/038/5/301012,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,301012,"Час, минута",,,,Operational
bufr4/3/01/038/6/301024,01,Последовательности местоположения и идентификации,301038,Номера блока и станции ВМО,,301024,"Широта/долгота (низкая точность), высота станции (Судно для вертикального зондирования)",,,,Operational
bufr4/3/01/039/1/301003,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,301003,Позывной сигнал судна и его движение,,,,Operational
bufr4/3/01/039/2/002011,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/039/3/002012,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational
bufr4/3/01/039/4/301011,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/039/5/301012,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,301012,"Час, минута",,,,Operational
bufr4/3/01/039/6/301023,01,Последовательности местоположения и идентификации,301039,Позывной сигнал судна и его движение,,301023,Широта/долгота (низкая точность) (Судно для вертикального зондирования),,,,Operational
bufr4/3/01/040/1/301003,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,301003,Позывной сигнал судна и его движение,,,,Operational
bufr4/3/01/040/2/002011,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/040/3/002012,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,002012,Расчетный метод для радиозондовых наблюдений,,,,Operational
bufr4/3/01/040/4/301011,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/040/5/301012,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,301012,"Час, минута",,,,Operational
bufr4/3/01/040/6/301024,01,Последовательности местоположения и идентификации,301040,Позывной сигнал судна и его движение,,301024,"Широта/долгота (низкая точность), высота станции (Указатель спутника, прибор, методика обработки данных, дата/время)",,,,Operational
bufr4/3/01/041/1/001007,01,Последовательности местоположения и идентификации,301041,Указатель спутника,,001007,Указатель спутника,,,,Operational
bufr4/3/01/041/2/002021,01,Последовательности местоположения и идентификации,301041,Указатель спутника,,002021,"Данные о спутниковых приборах, используемые при обработке",,,,Operational
bufr4/3/01/041/3/002022,01,Последовательности местоположения и идентификации,301041,Указатель спутника,,002022,Используемая методика обработки спутниковых данных,,,,Operational
bufr4/3/01/041/4/301011,01,Последовательности местоположения и идентификации,301041,Указатель спутника,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/041/5/301012,01,Последовательности местоположения и идентификации,301041,Указатель спутника,,301012,"Час, минута (Указатель спутника, прибор, методика обработки данных, дата/время, местоположение)",,,,Operational
bufr4/3/01/042/1/301041,01,Последовательности местоположения и идентификации,301042,"Указатель спутника, прибор, методика обработки данных, дата/время",,301041,"Указатель спутника, прибор, методика обработки данных, дата/время",,,,Operational
bufr4/3/01/042/2/301021,01,Последовательности местоположения и идентификации,301042,"Указатель спутника, прибор, методика обработки данных, дата/время",,301021,Широта/долгота (высокая точность),(продолж.),,,Operational
bufr4/3/01/043/1/001007,01,Последовательности местоположения и идентификации,301043,Указатель спутника,,001007,Указатель спутника,,,,Operational
bufr4/3/01/043/2/002023,01,Последовательности местоположения и идентификации,301043,Указатель спутника,,002023,Метод расчета ветра по спутниковым данным,,,,Operational
bufr4/3/01/043/3/301011,01,Последовательности местоположения и идентификации,301043,Указатель спутника,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/043/4/301013,01,Последовательности местоположения и идентификации,301043,Указатель спутника,,301013,"Час, минута, секунда",,,,Operational
bufr4/3/01/043/5/301021,01,Последовательности местоположения и идентификации,301043,Указатель спутника,,301021,"Широта/долгота (высокая точность) (Указатель спутника, метод расчета влажности, дата/ время, местоположение)",,,,Operational
bufr4/3/01/044/1/001007,01,Последовательности местоположения и идентификации,301044,Указатель спутника,,001007,Указатель спутника,,,,Operational
bufr4/3/01/044/2/002024,01,Последовательности местоположения и идентификации,301044,Указатель спутника,,002024,Метод вычисления средней влажности по слою,,,,Operational
bufr4/3/01/044/3/301011,01,Последовательности местоположения и идентификации,301044,Указатель спутника,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/044/4/301013,01,Последовательности местоположения и идентификации,301044,Указатель спутника,,301013,"Час, минута, секунда",,,,Operational
bufr4/3/01/044/5/301021,01,Последовательности местоположения и идентификации,301044,Указатель спутника,,301021,Широта/долгота (высокая точность) (Местоположение и скорость спутника),,,,Operational
bufr4/3/01/045/1/301011,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/045/2/301012,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,301012,"Час, минута",,,,Operational
bufr4/3/01/045/3/201138,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,201138,Изменить длину данных Длина 16 битов,,,,Operational
bufr4/3/01/045/4/202131,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,202131,Изменить масштаб Масштаб: 3,,,,Operational
bufr4/3/01/045/5/004006,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,004006,Секунда,,,,Operational
bufr4/3/01/045/6/201000,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/01/045/7/202000,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/01/045/8/304030,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,304030,Местоположение платформы Относительно центра Земли,,,,Operational
bufr4/3/01/045/9/304031,01,Последовательности местоположения и идентификации,301045,"Год, месяц, день",,304031,"Скорость платформы Относительно центра Земли (Указатель спутника, направление движения, датчик, функция модели, программное обеспечение, разрешение)",,,,Operational
bufr4/3/01/046/1/001007,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,001007,Указатель спутника,,,,Operational
bufr4/3/01/046/2/001012,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,001012,Направление движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/046/3/002048,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,002048,Указатель датчика спутника,,,,Operational
bufr4/3/01/046/4/021119,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,021119,Функция геофизической модели ветрового скаттерометра,,,,Operational
bufr4/3/01/046/5/025060,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,025060,Идентификация программного обеспечения,,,,Operational
bufr4/3/01/046/6/202124,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,202124,Изменить масштаб,,,,Operational
bufr4/3/01/046/7/002026,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,002026,Разрешение поперек трассы,,,,Operational
bufr4/3/01/046/8/002027,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,002027,Разрешение вдоль трассы,,,,Operational
bufr4/3/01/046/9/202000,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/01/046/10/005040,01,Последовательности местоположения и идентификации,301046,Указатель спутника,,005040,Номер орбиты (Заголовок продукции спутника ERS),,,,Operational
bufr4/3/01/047/1/001007,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,001007,Указатель спутника,,,,Operational
bufr4/3/01/047/2/025060,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,025060,Идентификация программного обеспечения,,,,Operational
bufr4/3/01/047/3/001033,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,001033,Идентификация центра-поставщика/производителя,,,,Operational
bufr4/3/01/047/4/001034,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,001034,Идентификация подцентра-поставщика/ производителя,,,,Operational
bufr4/3/01/047/5/001012,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,001012,Направление движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/047/6/301045,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,301045,Местоположение и скорость спутника,,,,Operational
bufr4/3/01/047/7/002021,01,Последовательности местоположения и идентификации,301047,Указатель спутника,,002021,"Данные о спутниковых приборах, используемые при обработке I.2 – Табл. D BUFR/01 — 5",(продолж.),,,Operational
bufr4/3/01/047/1/301011,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/047/2/301012,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,301012,"Час, минута",,,,Operational
bufr4/3/01/047/3/201138,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,201138,Изменить длину данных Длина 16 битов,,,,Operational
bufr4/3/01/047/4/202131,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,202131,Изменить масштаб Масштаб: 3,,,,Operational
bufr4/3/01/047/5/004006,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,004006,Секунда,,,,Operational
bufr4/3/01/047/6/201000,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,201000,Изменить длину данных Отмена,,,,Operational
bufr4/3/01/047/7/202000,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,202000,Изменить масштаб Отмена,,,,Operational
bufr4/3/01/047/8/301023,01,Последовательности местоположения и идентификации,301047,"Год, месяц, день",,301023,Широта/долгота (низкая точность) (Параметры радиолокатора),,,,Operational
bufr4/3/01/048/1/002104,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002104,Поляризация антенны,,,,Operational
bufr4/3/01/048/2/002121,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002121,Средняя частота,,,,Operational
bufr4/3/01/048/3/002113,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002113,Количество визирований по азимуту,,,,Operational
bufr4/3/01/048/4/002026,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002026,Разрешение поперек трассы,,,,Operational
bufr4/3/01/048/5/002027,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002027,Разрешение вдоль трассы,,,,Operational
bufr4/3/01/048/6/002111,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002111,Угол падения луча радиолокатора,,,,Operational
bufr4/3/01/048/7/002140,01,Последовательности местоположения и идентификации,301048,Поляризация антенны,,002140,Угол по азимуту луча спутникового радиолокатора,,,,Operational
